County Code,District Code,School Code,Filler,Test Year,Subgroup ID,Test Type,Total Tested At Entity Level,Total Tested with Scores,Grade,Test Id,CAASPP Reported Enrollment,Students Tested,Mean Scale Score,Percentage Level 3,Percentage Level 2,Percentage Level 1,Students with Scores
51,71464,6053441,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
52,0,0,,2018,1,A,89,89,3,3,23,21,355.1,47.62,33.33,19.05,21
52,0,0,,2018,1,A,87,87,3,4,23,21,344,4.76,66.67,28.57,21
52,0,0,,2018,1,A,87,87,4,4,16,14,450.4,28.57,42.86,28.57,14
52,0,0,,2018,1,A,89,89,4,3,16,14,455.4,42.86,28.57,28.57,14
52,0,0,,2018,1,A,89,89,5,3,14,14,550.6,35.71,50,14.29,14
52,0,0,,2018,1,A,87,87,5,4,14,14,543,14.29,50,35.71,14
52,0,0,,2018,1,A,87,87,6,4,*,*,*,*,*,*,*
52,0,0,,2018,1,A,89,89,6,3,12,11,654.6,18.18,72.73,9.09,11
52,0,0,,2018,1,A,89,89,7,3,*,*,*,*,*,*,*
52,0,0,,2018,1,A,87,87,7,4,*,*,*,*,*,*,*
52,0,0,,2018,1,A,87,87,8,4,*,*,*,*,*,*,*
52,0,0,,2018,1,A,89,89,8,3,*,*,*,*,*,*,*
52,0,0,,2018,1,A,89,89,11,3,*,*,*,*,*,*,*
52,0,0,,2018,1,A,87,87,11,4,*,*,*,*,*,*,*
52,0,0,,2018,1,A,87,87,13,4,104,87,,14.94,45.98,39.08,87
52,0,0,,2018,1,A,89,89,13,3,104,89,,35.96,39.33,24.72,89
52,10520,0,,2018,1,A,*,*,3,3,*,*,*,*,*,*,*
52,10520,0,,2018,1,A,*,*,3,4,*,*,*,*,*,*,*
52,10520,0,,2018,1,A,*,*,4,4,*,*,*,*,*,*,*
52,10520,0,,2018,1,A,*,*,4,3,*,*,*,*,*,*,*
52,10520,0,,2018,1,A,*,*,5,3,*,*,*,*,*,*,*
52,10520,0,,2018,1,A,*,*,5,4,*,*,*,*,*,*,*
52,10520,0,,2018,1,A,*,*,6,4,*,*,*,*,*,*,*
52,10520,0,,2018,1,A,*,*,6,3,*,*,*,*,*,*,*
52,10520,0,,2018,1,A,*,*,7,3,*,*,*,*,*,*,*
52,10520,0,,2018,1,A,*,*,7,4,*,*,*,*,*,*,*
52,10520,0,,2018,1,A,*,*,8,4,*,*,*,*,*,*,*
52,10520,0,,2018,1,A,*,*,8,3,*,*,*,*,*,*,*
52,10520,0,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
52,10520,0,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
52,10520,6069462,,2018,1,A,*,*,3,4,*,*,*,*,*,*,*
52,10520,6069462,,2018,1,A,*,*,3,3,*,*,*,*,*,*,*
52,10520,6069462,,2018,1,A,*,*,4,3,*,*,*,*,*,*,*
52,10520,6069462,,2018,1,A,*,*,4,4,*,*,*,*,*,*,*
52,10520,6069462,,2018,1,A,*,*,5,4,*,*,*,*,*,*,*
52,10520,6069462,,2018,1,A,*,*,5,3,*,*,*,*,*,*,*
52,10520,6069462,,2018,1,A,*,*,6,3,*,*,*,*,*,*,*
52,10520,6069462,,2018,1,A,*,*,6,4,*,*,*,*,*,*,*
52,10520,6069462,,2018,1,A,*,*,7,4,*,*,*,*,*,*,*
52,10520,6069462,,2018,1,A,*,*,7,3,*,*,*,*,*,*,*
52,10520,6069462,,2018,1,A,*,*,8,3,*,*,*,*,*,*,*
52,10520,6069462,,2018,1,A,*,*,8,4,*,*,*,*,*,*,*
52,10520,6069462,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
52,10520,6069462,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
52,71472,0,,2018,1,A,*,*,3,3,*,*,*,*,*,*,*
52,71472,0,,2018,1,A,*,*,3,4,*,*,*,*,*,*,*
52,71472,0,,2018,1,A,*,*,5,4,*,*,*,*,*,*,*
52,71472,0,,2018,1,A,*,*,5,3,*,*,*,*,*,*,*
52,71472,0,,2018,1,A,*,*,6,3,*,*,*,*,*,*,*
52,71472,0,,2018,1,A,*,*,6,4,*,*,*,*,*,*,*
52,71472,0,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
52,71472,0,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
52,71472,5271472,,2018,1,A,*,*,3,3,*,*,*,*,*,*,*
52,71472,5271472,,2018,1,A,*,*,3,4,*,*,*,*,*,*,*
52,71472,5271472,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
52,71472,5271472,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
52,71472,6053466,,2018,1,A,*,*,3,4,*,*,*,*,*,*,*
52,71472,6053466,,2018,1,A,*,*,3,3,*,*,*,*,*,*,*
52,71472,6053466,,2018,1,A,*,*,5,3,*,*,*,*,*,*,*
52,71472,6053466,,2018,1,A,*,*,5,4,*,*,*,*,*,*,*
52,71472,6053466,,2018,1,A,*,*,6,4,*,*,*,*,*,*,*
52,71472,6053466,,2018,1,A,*,*,6,3,*,*,*,*,*,*,*
52,71472,6053466,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
52,71472,6053466,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
52,71498,0,,2018,1,A,22,22,3,3,*,*,*,*,*,*,*
52,71498,0,,2018,1,A,22,22,3,4,*,*,*,*,*,*,*
52,71498,0,,2018,1,A,22,22,4,4,*,*,*,*,*,*,*
52,71498,0,,2018,1,A,22,22,4,3,*,*,*,*,*,*,*
52,71498,0,,2018,1,A,22,22,5,3,*,*,*,*,*,*,*
52,71498,0,,2018,1,A,22,22,5,4,*,*,*,*,*,*,*
52,71498,0,,2018,1,A,22,22,6,4,*,*,*,*,*,*,*
52,71498,0,,2018,1,A,22,22,6,3,*,*,*,*,*,*,*
52,71498,0,,2018,1,A,22,22,7,4,*,*,*,*,*,*,*
52,71498,0,,2018,1,A,22,22,7,3,*,*,*,*,*,*,*
52,71498,0,,2018,1,A,22,22,8,4,*,*,*,*,*,*,*
52,71498,0,,2018,1,A,22,22,8,3,*,*,*,*,*,*,*
52,71498,0,,2018,1,A,22,22,13,3,23,22,,59.09,40.91,0,22
52,71498,0,,2018,1,A,22,22,13,4,23,22,,18.18,59.09,22.73,22
52,71498,5271498,,2018,1,A,*,*,6,4,*,*,*,*,*,*,*
52,71498,5271498,,2018,1,A,*,*,6,3,*,*,*,*,*,*,*
52,71498,5271498,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
52,71498,5271498,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
52,71498,6053482,,2018,1,A,*,*,3,4,*,*,*,*,*,*,*
52,71498,6053482,,2018,1,A,*,*,3,3,*,*,*,*,*,*,*
52,71498,6053482,,2018,1,A,*,*,4,3,*,*,*,*,*,*,*
52,71498,6053482,,2018,1,A,*,*,4,4,*,*,*,*,*,*,*
52,71498,6053482,,2018,1,A,*,*,5,4,*,*,*,*,*,*,*
52,71498,6053482,,2018,1,A,*,*,5,3,*,*,*,*,*,*,*
52,71498,6053482,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
52,71498,6053482,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
52,71498,6053490,,2018,1,A,*,*,3,4,*,*,*,*,*,*,*
52,71498,6053490,,2018,1,A,*,*,3,3,*,*,*,*,*,*,*
52,71498,6053490,,2018,1,A,*,*,4,3,*,*,*,*,*,*,*
52,71498,6053490,,2018,1,A,*,*,4,4,*,*,*,*,*,*,*
52,71498,6053490,,2018,1,A,*,*,5,4,*,*,*,*,*,*,*
52,71498,6053490,,2018,1,A,*,*,5,3,*,*,*,*,*,*,*
52,71498,6053490,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
52,71498,6053490,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
52,71498,6093546,,2018,1,A,*,*,6,3,*,*,*,*,*,*,*
52,71498,6093546,,2018,1,A,*,*,6,4,*,*,*,*,*,*,*
52,71498,6093546,,2018,1,A,*,*,7,4,*,*,*,*,*,*,*
52,71498,6093546,,2018,1,A,*,*,7,3,*,*,*,*,*,*,*
52,71498,6093546,,2018,1,A,*,*,8,3,*,*,*,*,*,*,*
52,71498,6093546,,2018,1,A,*,*,8,4,*,*,*,*,*,*,*
52,71498,6093546,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
52,71498,6093546,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
52,71506,0,,2018,1,A,*,*,11,3,*,*,*,*,*,*,*
52,71506,0,,2018,1,A,*,*,11,4,*,*,*,*,*,*,*
52,71506,0,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
52,71506,0,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
52,71506,5231709,,2018,1,A,*,*,11,4,*,*,*,*,*,*,*
52,71506,5231709,,2018,1,A,*,*,11,3,*,*,*,*,*,*,*
52,71506,5231709,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
52,71506,5231709,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
52,71522,0,,2018,1,A,14,14,3,3,*,*,*,*,*,*,*
52,71522,0,,2018,1,A,12,12,3,4,*,*,*,*,*,*,*
52,71522,0,,2018,1,A,14,14,4,3,*,*,*,*,*,*,*
52,71522,0,,2018,1,A,12,12,4,4,*,*,*,*,*,*,*
52,71522,0,,2018,1,A,12,12,5,4,*,*,*,*,*,*,*
52,71522,0,,2018,1,A,14,14,5,3,*,*,*,*,*,*,*
52,71522,0,,2018,1,A,14,14,6,3,*,*,*,*,*,*,*
52,71522,0,,2018,1,A,12,12,6,4,*,*,*,*,*,*,*
52,71522,0,,2018,1,A,14,14,7,3,*,*,*,*,*,*,*
52,71522,0,,2018,1,A,12,12,7,4,*,*,*,*,*,*,*
52,71522,0,,2018,1,A,12,12,8,4,*,*,*,*,*,*,*
52,71522,0,,2018,1,A,14,14,8,3,*,*,*,*,*,*,*
52,71522,0,,2018,1,A,14,14,13,3,15,14,,35.71,50,14.29,14
52,71522,0,,2018,1,A,12,12,13,4,15,12,,8.33,66.67,25,12
52,71522,114223,,2018,1,A,*,*,3,4,*,*,*,*,*,*,*
52,71522,114223,,2018,1,A,*,*,3,3,*,*,*,*,*,*,*
52,71522,114223,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
52,71522,114223,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
52,71522,6053516,,2018,1,A,*,*,3,3,*,*,*,*,*,*,*
52,71522,6053516,,2018,1,A,*,*,3,4,*,*,*,*,*,*,*
52,71522,6053516,,2018,1,A,*,*,4,3,*,*,*,*,*,*,*
52,71522,6053516,,2018,1,A,*,*,4,4,*,*,*,*,*,*,*
52,71522,6053516,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
52,71522,6053516,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
52,71522,6111629,,2018,1,A,*,*,5,4,*,*,*,*,*,*,*
52,71522,6111629,,2018,1,A,*,*,5,3,*,*,*,*,*,*,*
52,71522,6111629,,2018,1,A,*,*,6,3,*,*,*,*,*,*,*
52,71522,6111629,,2018,1,A,*,*,6,4,*,*,*,*,*,*,*
52,71522,6111629,,2018,1,A,*,*,7,4,*,*,*,*,*,*,*
52,71522,6111629,,2018,1,A,*,*,7,3,*,*,*,*,*,*,*
52,71522,6111629,,2018,1,A,*,*,8,3,*,*,*,*,*,*,*
52,71522,6111629,,2018,1,A,*,*,8,4,*,*,*,*,*,*,*
52,71522,6111629,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
52,71522,6111629,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
52,71548,0,,2018,1,A,*,*,7,3,*,*,*,*,*,*,*
52,71548,0,,2018,1,A,*,*,7,4,*,*,*,*,*,*,*
52,71548,0,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
52,71548,0,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
52,71548,6053532,,2018,1,A,*,*,7,3,*,*,*,*,*,*,*
52,71548,6053532,,2018,1,A,*,*,7,4,*,*,*,*,*,*,*
52,71548,6053532,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
52,71548,6053532,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
52,71563,0,,2018,1,A,*,*,3,4,*,*,*,*,*,*,*
52,71563,0,,2018,1,A,*,*,3,3,*,*,*,*,*,*,*
52,71563,0,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
52,71563,0,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
52,71563,6053557,,2018,1,A,*,*,3,3,*,*,*,*,*,*,*
52,71563,6053557,,2018,1,A,*,*,3,4,*,*,*,*,*,*,*
52,71563,6053557,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
52,71563,6053557,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
52,71571,0,,2018,1,A,*,*,3,3,*,*,*,*,*,*,*
52,71571,0,,2018,1,A,*,*,3,4,*,*,*,*,*,*,*
52,71571,0,,2018,1,A,*,*,4,4,*,*,*,*,*,*,*
52,71571,0,,2018,1,A,*,*,4,3,*,*,*,*,*,*,*
52,71571,0,,2018,1,A,*,*,5,3,*,*,*,*,*,*,*
52,71571,0,,2018,1,A,*,*,5,4,*,*,*,*,*,*,*
52,71571,0,,2018,1,A,*,*,7,4,*,*,*,*,*,*,*
52,71571,0,,2018,1,A,*,*,7,3,*,*,*,*,*,*,*
52,71571,0,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
52,71571,0,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
52,71571,6053565,,2018,1,A,*,*,3,3,*,*,*,*,*,*,*
52,71571,6053565,,2018,1,A,*,*,3,4,*,*,*,*,*,*,*
52,71571,6053565,,2018,1,A,*,*,4,4,*,*,*,*,*,*,*
52,71571,6053565,,2018,1,A,*,*,4,3,*,*,*,*,*,*,*
52,71571,6053565,,2018,1,A,*,*,5,3,*,*,*,*,*,*,*
52,71571,6053565,,2018,1,A,*,*,5,4,*,*,*,*,*,*,*
52,71571,6053565,,2018,1,A,*,*,7,4,*,*,*,*,*,*,*
52,71571,6053565,,2018,1,A,*,*,7,3,*,*,*,*,*,*,*
52,71571,6053565,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
52,71571,6053565,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
52,71621,0,,2018,1,A,20,20,3,3,*,*,*,*,*,*,*
52,71621,0,,2018,1,A,20,20,3,4,*,*,*,*,*,*,*
52,71621,0,,2018,1,A,20,20,4,4,*,*,*,*,*,*,*
52,71621,0,,2018,1,A,20,20,4,3,*,*,*,*,*,*,*
52,71621,0,,2018,1,A,20,20,5,3,*,*,*,*,*,*,*
52,71621,0,,2018,1,A,20,20,5,4,*,*,*,*,*,*,*
52,71621,0,,2018,1,A,20,20,6,4,*,*,*,*,*,*,*
52,71621,0,,2018,1,A,20,20,6,3,*,*,*,*,*,*,*
52,71621,0,,2018,1,A,20,20,8,3,*,*,*,*,*,*,*
52,71621,0,,2018,1,A,20,20,8,4,*,*,*,*,*,*,*
52,71621,0,,2018,1,A,20,20,13,4,21,20,,5,45,50,20
52,71621,0,,2018,1,A,20,20,13,3,21,20,,15,55,30,20
52,71621,6053623,,2018,1,A,*,*,3,4,*,*,*,*,*,*,*
52,71621,6053623,,2018,1,A,*,*,3,3,*,*,*,*,*,*,*
52,71621,6053623,,2018,1,A,*,*,4,3,*,*,*,*,*,*,*
52,71621,6053623,,2018,1,A,*,*,4,4,*,*,*,*,*,*,*
52,71621,6053623,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
52,71621,6053623,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
52,71621,6053631,,2018,1,A,*,*,3,3,*,*,*,*,*,*,*
52,71621,6053631,,2018,1,A,*,*,3,4,*,*,*,*,*,*,*
52,71621,6053631,,2018,1,A,*,*,5,4,*,*,*,*,*,*,*
52,71621,6053631,,2018,1,A,*,*,5,3,*,*,*,*,*,*,*
52,71621,6053631,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
52,71621,6053631,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
52,71621,6053656,,2018,1,A,*,*,6,3,*,*,*,*,*,*,*
52,71621,6053656,,2018,1,A,*,*,6,4,*,*,*,*,*,*,*
52,71621,6053656,,2018,1,A,*,*,8,4,*,*,*,*,*,*,*
52,71621,6053656,,2018,1,A,*,*,8,3,*,*,*,*,*,*,*
52,71621,6053656,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
52,71621,6053656,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
52,71621,6106686,,2018,1,A,*,*,3,4,*,*,*,*,*,*,*
52,71621,6106686,,2018,1,A,*,*,3,3,*,*,*,*,*,*,*
52,71621,6106686,,2018,1,A,*,*,4,3,*,*,*,*,*,*,*
52,71621,6106686,,2018,1,A,*,*,4,4,*,*,*,*,*,*,*
52,71621,6106686,,2018,1,A,*,*,5,4,*,*,*,*,*,*,*
52,71621,6106686,,2018,1,A,*,*,5,3,*,*,*,*,*,*,*
52,71621,6106686,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
52,71621,6106686,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
52,71639,0,,2018,1,A,*,*,11,4,*,*,*,*,*,*,*
52,71639,0,,2018,1,A,*,*,11,3,*,*,*,*,*,*,*
52,71639,0,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
52,71639,0,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
52,71639,5237201,,2018,1,A,*,*,11,4,*,*,*,*,*,*,*
52,71639,5237201,,2018,1,A,*,*,11,3,*,*,*,*,*,*,*
52,71639,5237201,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
52,71639,5237201,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
52,71647,0,,2018,1,A,*,*,7,3,*,*,*,*,*,*,*
52,71647,0,,2018,1,A,*,*,7,4,*,*,*,*,*,*,*
52,71647,0,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
52,71647,0,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
52,71647,6053664,,2018,1,A,*,*,7,4,*,*,*,*,*,*,*
52,71647,6053664,,2018,1,A,*,*,7,3,*,*,*,*,*,*,*
52,71647,6053664,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
52,71647,6053664,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
53,0,0,,2018,1,A,*,*,4,3,*,*,*,*,*,*,*
53,0,0,,2018,1,A,*,*,4,4,*,*,*,*,*,*,*
53,0,0,,2018,1,A,*,*,7,4,*,*,*,*,*,*,*
53,0,0,,2018,1,A,*,*,7,3,*,*,*,*,*,*,*
53,0,0,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
53,0,0,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
53,76513,0,,2018,1,A,*,*,4,4,*,*,*,*,*,*,*
53,76513,0,,2018,1,A,*,*,4,3,*,*,*,*,*,*,*
53,76513,0,,2018,1,A,*,*,7,3,*,*,*,*,*,*,*
53,76513,0,,2018,1,A,*,*,7,4,*,*,*,*,*,*,*
53,76513,0,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
53,76513,0,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
53,76513,6053821,,2018,1,A,*,*,4,4,*,*,*,*,*,*,*
53,76513,6053821,,2018,1,A,*,*,4,3,*,*,*,*,*,*,*
53,76513,6053821,,2018,1,A,*,*,7,3,*,*,*,*,*,*,*
53,76513,6053821,,2018,1,A,*,*,7,4,*,*,*,*,*,*,*
53,76513,6053821,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
53,76513,6053821,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
54,0,0,,2018,1,A,601,601,3,4,90,87,333,8.05,39.08,52.87,87
54,0,0,,2018,1,A,603,603,3,3,90,87,337.8,20.69,28.74,50.57,87
54,0,0,,2018,1,A,603,603,4,3,85,82,437.9,19.51,20.73,59.76,82
54,0,0,,2018,1,A,601,601,4,4,85,81,433.4,4.94,29.63,65.43,81
54,0,0,,2018,1,A,601,601,5,4,96,91,534.2,5.49,32.97,61.54,91
54,0,0,,2018,1,A,603,603,5,3,96,91,540.4,20.88,30.77,48.35,91
54,0,0,,2018,1,A,601,601,6,4,85,82,637.8,4.88,36.59,58.54,82
54,0,0,,2018,1,A,603,603,6,3,85,82,641.1,9.76,46.34,43.9,82
54,0,0,,2018,1,A,601,601,7,4,127,114,733.8,7.02,25.44,67.54,114
54,0,0,,2018,1,A,603,603,7,3,128,115,739.3,15.65,31.3,53.04,115
54,0,0,,2018,1,A,603,603,8,3,87,79,841.2,17.72,36.71,45.57,79
54,0,0,,2018,1,A,601,601,8,4,87,79,836,5.06,29.11,65.82,79
54,0,0,,2018,1,A,601,601,11,4,72,67,935.9,10.45,25.37,64.18,67
54,0,0,,2018,1,A,603,603,11,3,72,67,945.6,38.81,25.37,35.82,67
54,0,0,,2018,1,A,603,603,13,3,643,603,,19.73,31.51,48.76,603
54,0,0,,2018,1,A,601,601,13,4,642,601,,6.49,31.11,62.4,601
54,10546,0,,2018,1,A,455,455,3,3,59,57,327.4,10.53,21.05,68.42,57
54,10546,0,,2018,1,A,456,456,3,4,59,57,324.8,7.02,22.81,70.18,57
54,10546,0,,2018,1,A,456,456,4,4,60,58,428.9,3.45,17.24,79.31,58
54,10546,0,,2018,1,A,455,455,4,3,60,58,431.6,10.34,10.34,79.31,58
54,10546,0,,2018,1,A,455,455,5,3,77,72,535.9,15.28,25,59.72,72
54,10546,0,,2018,1,A,456,456,5,4,77,72,530.7,5.56,26.39,68.06,72
54,10546,0,,2018,1,A,456,456,6,4,62,59,634.3,5.08,27.12,67.8,59
54,10546,0,,2018,1,A,455,455,6,3,62,59,637.2,3.39,45.76,50.85,59
54,10546,0,,2018,1,A,455,455,7,3,95,85,734,10.59,25.88,63.53,85
54,10546,0,,2018,1,A,456,456,7,4,95,86,729.8,4.65,22.09,73.26,86
54,10546,0,,2018,1,A,456,456,8,4,68,62,833.8,4.84,24.19,70.97,62
54,10546,0,,2018,1,A,455,455,8,3,68,62,838.7,12.9,37.1,50,62
54,10546,0,,2018,1,A,455,455,11,3,66,62,944.2,35.48,25.81,38.71,62
54,10546,0,,2018,1,A,456,456,11,4,66,62,934.8,9.68,25.81,64.52,62
54,10546,0,,2018,1,A,456,456,13,4,487,456,,5.7,23.68,70.61,456
54,10546,0,,2018,1,A,455,455,13,3,487,455,,14.07,27.25,58.68,455
54,10546,6069439,,2018,1,A,455,455,3,3,59,57,327.4,10.53,21.05,68.42,57
54,10546,6069439,,2018,1,A,456,456,3,4,59,57,324.8,7.02,22.81,70.18,57
54,10546,6069439,,2018,1,A,456,456,4,4,60,58,428.9,3.45,17.24,79.31,58
54,10546,6069439,,2018,1,A,455,455,4,3,60,58,431.6,10.34,10.34,79.31,58
54,10546,6069439,,2018,1,A,455,455,5,3,77,72,535.9,15.28,25,59.72,72
54,10546,6069439,,2018,1,A,456,456,5,4,77,72,530.7,5.56,26.39,68.06,72
54,10546,6069439,,2018,1,A,456,456,6,4,62,59,634.3,5.08,27.12,67.8,59
54,10546,6069439,,2018,1,A,455,455,6,3,62,59,637.2,3.39,45.76,50.85,59
54,10546,6069439,,2018,1,A,455,455,7,3,95,85,734,10.59,25.88,63.53,85
54,10546,6069439,,2018,1,A,456,456,7,4,95,86,729.8,4.65,22.09,73.26,86
54,10546,6069439,,2018,1,A,456,456,8,4,68,62,833.8,4.84,24.19,70.97,62
54,10546,6069439,,2018,1,A,455,455,8,3,68,62,838.7,12.9,37.1,50,62
54,10546,6069439,,2018,1,A,455,455,11,3,66,62,944.2,35.48,25.81,38.71,62
54,10546,6069439,,2018,1,A,456,456,11,4,66,62,934.8,9.68,25.81,64.52,62
54,10546,6069439,,2018,1,A,456,456,13,4,487,456,,5.7,23.68,70.61,456
54,10546,6069439,,2018,1,A,455,455,13,3,487,455,,14.07,27.25,58.68,455
54,10546,6119291,,2018,1,A,*,*,4,3,*,*,*,*,*,*,*
54,10546,6119291,,2018,1,A,*,*,4,4,*,*,*,*,*,*,*
54,10546,6119291,,2018,1,A,*,*,5,4,*,*,*,*,*,*,*
54,10546,6119291,,2018,1,A,*,*,5,3,*,*,*,*,*,*,*
54,10546,6119291,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
54,10546,6119291,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
54,71803,112458,,2018,1,A,*,*,6,4,*,*,*,*,*,*,*
54,71803,112458,,2018,1,A,*,*,6,3,*,*,*,*,*,*,*
54,71803,112458,,2018,1,A,*,*,7,3,*,*,*,*,*,*,*
54,71803,112458,,2018,1,A,*,*,7,4,*,*,*,*,*,*,*
54,71803,112458,,2018,1,A,*,*,8,4,*,*,*,*,*,*,*
54,71803,112458,,2018,1,A,*,*,8,3,*,*,*,*,*,*,*
54,71803,112458,,2018,1,A,*,*,11,3,*,*,*,*,*,*,*
54,71803,112458,,2018,1,A,*,*,11,4,*,*,*,*,*,*,*
54,71803,112458,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
54,71803,112458,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
54,71837,0,,2018,1,A,*,*,3,3,*,*,*,*,*,*,*
54,71837,0,,2018,1,A,*,*,3,4,*,*,*,*,*,*,*
54,71837,0,,2018,1,A,*,*,7,4,*,*,*,*,*,*,*
54,71837,0,,2018,1,A,*,*,7,3,*,*,*,*,*,*,*
54,71837,0,,2018,1,A,*,*,8,3,*,*,*,*,*,*,*
54,71837,0,,2018,1,A,*,*,8,4,*,*,*,*,*,*,*
54,71837,0,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
54,71837,0,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
54,71837,122705,,2018,1,A,*,*,7,3,*,*,*,*,*,*,*
54,71837,122705,,2018,1,A,*,*,7,4,*,*,*,*,*,*,*
54,71837,122705,,2018,1,A,*,*,8,4,*,*,*,*,*,*,*
54,71837,122705,,2018,1,A,*,*,8,3,*,*,*,*,*,*,*
54,71837,122705,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
54,71837,122705,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
54,71837,6100267,,2018,1,A,*,*,7,4,*,*,*,*,*,*,*
54,71837,6100267,,2018,1,A,*,*,7,3,*,*,*,*,*,*,*
54,71837,6100267,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
54,71837,6100267,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
54,71837,6114078,,2018,1,A,*,*,3,3,*,*,*,*,*,*,*
54,71837,6114078,,2018,1,A,*,*,3,4,*,*,*,*,*,*,*
54,71837,6114078,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
54,71837,6114078,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
54,71860,0,,2018,1,A,*,*,3,3,*,*,*,*,*,*,*
54,71860,0,,2018,1,A,*,*,3,4,*,*,*,*,*,*,*
54,71860,0,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
54,71860,0,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
54,71860,6112684,,2018,1,A,*,*,3,3,*,*,*,*,*,*,*
54,71860,6112684,,2018,1,A,*,*,3,4,*,*,*,*,*,*,*
54,71860,6112684,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
54,71860,6112684,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
54,71902,0,,2018,1,A,*,*,6,4,*,*,*,*,*,*,*
54,71902,0,,2018,1,A,*,*,6,3,*,*,*,*,*,*,*
54,71902,0,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
54,71902,0,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
54,71902,6054035,,2018,1,A,*,*,6,3,*,*,*,*,*,*,*
54,71902,6054035,,2018,1,A,*,*,6,4,*,*,*,*,*,*,*
